"Access_Electricity","Access.to.electricity..rural....of.rural.population.","Access.to.electricity..urban....of.urban.population.","Internet_Usage","Secure.Internet.servers","Secure.Internet.servers..per.1.million.people.","Poverty_Rate","Poverty.gap.at..2.15.a.day..2017.PPP.....","Individuals.using.the.Internet..female....of.female.population.","Individuals.using.the.Internet..male....of.male.population.","Mobile.cellular.subscriptions","Mobile.cellular.subscriptions..per.100.people.","Poverty_Quartile","Log_Poverty_Rate","Log_Gini_Index","Scaled_Access_Electricity","Scaled_Gini_Index","Scaled_Poverty_Rate","Access_Electricity_x_Poverty","Poverty_Category","Gini_Quartile","Log_Internet_Usage","Log_Access_Electricity"
39.7,16.3,77.9,3.5,2,0.3,58.9,26.7,63.99525,67.5129845422117,2700000,39.94,4,4.0926765051214,3.85014760171006,-1.55727297271958,2.12356901097941,7.01151756302443,2338.33,"High",4,1.50407739677627,3.70622809244855
39.1,15.8,76.3,4,3,0.43,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,3310000,47.82,4,1.90905665524534,3.6168412344903,-1.57911384091006,1.558227305166e-13,-1.75741141726725e-14,224.696803278689,"Low",4,1.6094379124341,3.69137633431252
41,17.1,78.1,4.5,6,0.84,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,4260000,59.99,4,1.90905665524534,3.6168412344903,-1.50995109164023,1.558227305166e-13,-1.75741141726725e-14,235.615573770492,"Low",4,1.70474809223843,3.73766961828337
45.7,21.1,83.2,5.7,18,2.47,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,4520000,61.96,4,1.90905665524534,3.6168412344903,-1.33886429081487,1.558227305166e-13,-1.75741141726725e-14,262.625163934426,"Low",4,1.90210752639692,3.84374416467485
44.7,19.8,82,7.12,22,2.94,54.7,23.5,63.99525,67.5129845422117,4860000,64.97,4,4.01998014693324,3.78418963391826,-1.37526573779899,1.47217991033856,6.45749014474853,2445.09,"High",4,2.09433015417359,3.82209829790016
46.8,21,84.4,11.31,26,3.39,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,5510000,71.86,4,1.90905665524534,3.6168412344903,-1.29882269913234,1.558227305166e-13,-1.75741141726725e-14,268.946557377049,"Low",4,2.51041194019636,3.86702563949741
48,19.5,88.8,12.36,35,4.46,5.74672131147541,1.96690573770492,8.61,16.31,6070000,77.3,4,1.90905665524534,3.6168412344903,-1.25514096275139,1.558227305166e-13,-1.75741141726725e-14,275.84262295082,"Low",4,2.5922651681085,3.89182029811063
50,26.3,83.1,15.5,61,7.58,28.4,8.5,63.99525,67.5129845422117,6140000,76.36,4,3.38099467434464,3.77276093809464,-1.18233806878315,1.36361506023175,2.98822321602087,1420,"Medium",4,2.80336038090653,3.93182563272433
52.5,23.9,91.6,20.73,159,19.29,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,6240000,75.69,4,1.90905665524534,3.6168412344903,-1.09133445132285,1.558227305166e-13,-1.75741141726725e-14,301.702868852459,"Low",4,3.07869379426834,3.97968165390196
91.2,89.3,97.4,8.11,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,50472,47.2,4,1.90905665524534,3.6168412344903,0.317401546962569,1.558227305166e-13,-1.75741141726725e-14,524.100983606557,"Low",4,2.20937271127187,4.52396013056255
92,90.3,97.6,10,82041.0339782916,3567.78490926012,1.3,0.3,63.99525,67.5129845422117,53000,49.47,1,0.832909122935104,3.65065824129374,0.346522704549864,0.277966559163666,-0.586572744759338,119.6,"Low",4,2.39789527279837,4.53259949315326
92.8,91.2,97.9,16,1,9.31,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,54300,50.57,4,1.90905665524534,3.6168412344903,0.37564386213716,1.558227305166e-13,-1.75741141726725e-14,533.295737704918,"Low",4,2.83321334405622,4.54116485601218
92.2,90.6,97.3,25,1,9.29,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,55000,51.11,4,1.90905665524534,3.6168412344903,0.353802993946688,1.558227305166e-13,-1.75741141726725e-14,529.847704918033,"Low",4,3.25809653802148,4.53474772169155
92.8,91.3,97.7,30,3,27.91,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,56000,52.09,4,1.90905665524534,3.6168412344903,0.37564386213716,1.558227305166e-13,-1.75741141726725e-14,533.295737704918,"Low",4,3.43398720448515,4.54116485601218
95.1,94.1,98.5,32.75,3,28.01,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,57500,53.69,4,1.90905665524534,3.6168412344903,0.459367190200635,1.558227305166e-13,-1.75741141726725e-14,546.513196721311,"Low",4,3.51898041731854,4.56538931597625
95.9,95,98.7,35.95,4,37.51,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,68000,63.77,4,1.90905665524534,3.6168412344903,0.488488347787931,1.558227305166e-13,-1.75741141726725e-14,551.110573770492,"Low",4,3.60956564739421,4.57367951889672
100,100,100,38.65,11,103.65,1.8,0.4,63.99525,67.5129845422117,73493,69.25,1,1.02961941718116,3.54095932403731,0.63773428042282,-0.590552241690803,-0.520617099726493,180,"Low",1,3.68009094808086,4.61512051684126
97,96.5,98.6,39.95,14,132.44,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,80000,75.68,4,1.90905665524534,3.6168412344903,0.528529939470462,1.558227305166e-13,-1.75741141726725e-14,557.431967213115,"Low",4,3.71235181029908,4.58496747867057
98.2,97.8,99.6,46.2,21,199.21,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,107938,102.39,4,1.90905665524534,3.6168412344903,0.572211675851405,1.558227305166e-13,-1.75741141726725e-14,564.328032786885,"Low",4,3.85439389259151,4.59713801429083
99,98.8,99.8,53.4,18,171.18,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,107938,102.65,4,1.90905665524534,3.6168412344903,0.601332833438701,1.558227305166e-13,-1.75741141726725e-14,568.925409836066,"Low",4,3.9963641538619,4.60517018598809
98.4,97.9,100,61.79,24,228.68,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,62104,59.17,4,1.90905665524534,3.6168412344903,0.579491965248229,1.558227305166e-13,-1.75741141726725e-14,565.47737704918,"Low",4,4.13979582512602,4.59915211366253
100,100,100,34.8,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,1810000,129.68,4,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,"Low",4,3.57794789340665,4.61512051684126
99,100,100,44.3,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,1850000,131.77,4,1.90905665524534,3.6168412344903,0.601332833438701,1.558227305166e-13,-1.75741141726725e-14,568.925409836066,"Low",4,3.81330703248899,4.60517018598809
100,100,100,48.5,59,41.84,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,1890000,134.32,4,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,"Low",4,3.90197266957464,4.61512051684126
97.5,100,98.4,55.2,82,57.75,5.74672131147541,1.96690573770492,45.78,41.94,1830000,128.6,4,1.90905665524534,3.6168412344903,0.546730662962521,1.558227305166e-13,-1.75741141726725e-14,560.305327868852,"Low",4,4.02891675689965,4.59005654817804
100,100,100,57.5,142,99.27,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,1880000,131.69,4,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,"Low",4,4.06902675423781,4.61512051684126
100,100,100,59.9,181,125.63,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,1940000,134.92,4,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,"Low",4,4.10923317471585,4.61512051684126
100,100,100,62.4,236,162.68,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,1980000,136.53,4,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,"Low",4,4.14946386144318,4.61512051684126
100,100,100,65.1,369,252.71,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,2120000,145.42,4,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,"Low",4,4.19116874685764,4.61512051684126
100,100,100,67.8,412,280.4,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,2170000,147.4,4,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,"Low",4,4.2312037449393,4.61512051684126
100,100,100,70.6,402,271.88,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,2030000,137.33,4,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,"Low",4,4.2710950739666,4.61512051684126
100,100,100,72.8,391,259.85,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,1970000,131.09,4,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,"Low",4,4.30135873160643,4.61512051684126
100,100,100,75,436,286.85,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,2160000,142.35,4,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,"Low",4,4.33073334028633,4.61512051684126
99.4,98.8,99.7,27.53,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,8600000,80.54,4,1.90905665524534,3.6168412344903,0.615893412232349,1.558227305166e-13,-1.75741141726725e-14,571.224098360656,"Low",4,3.35095616522541,4.60916220725763
99.5,99.1,99.7,34.07,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,9800000,90.84,4,1.90905665524534,3.6168412344903,0.61953355693076,1.558227305166e-13,-1.75741141726725e-14,571.798770491803,"Low",4,3.55734606415209,4.61015772749913
99.5,98.6,99.9,36.8,66,6.06,1.5,0.3,63.99525,67.5129845422117,11100000,102.01,1,0.916290731874155,3.60549784517489,0.61953355693076,-0.0911539311994835,-0.5601904867462,149.25,"Low",1,3.63230910262554,4.61015772749913
99.5,98.9,99.8,39.1,82,7.43,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,12400000,112.28,4,1.90905665524534,3.6168412344903,0.61953355693076,1.558227305166e-13,-1.75741141726725e-14,571.798770491803,"Low",4,3.69137633431252,4.61015772749913
99.5,98.5,100,41.44,117,10.47,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,12800000,114.94,4,1.90905665524534,3.6168412344903,0.61953355693076,1.558227305166e-13,-1.75741141726725e-14,571.798770491803,"Low",4,3.74809131374578,4.61015772749913
99.7,99.1,100,43.8,170,15.04,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,12700000,112.5,4,1.90905665524534,3.6168412344903,0.626813846327584,1.558227305166e-13,-1.75741141726725e-14,572.948114754098,"Low",4,3.80220813942094,4.61214579972452
99.8,99.4,100,46.16,225,19.69,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,14300000,124.98,4,1.90905665524534,3.6168412344903,0.630453991025996,1.558227305166e-13,-1.75741141726725e-14,573.522786885246,"Low",4,3.85354607566917,4.61313835563727
99.9,99.9,99.9,46.5,214,18.52,0.1,0,63.99525,67.5129845422117,14600000,126.29,1,0.0953101798043249,3.52046080248897,0.634094135724408,-0.742543031840335,-0.744866292838167,9.99,"Low",1,3.8607297110406,4.61412992735956
100,100,100,49.6,1045,89.43,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,14300000,122.22,4,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,"Low",4,3.92395157629342,4.61512051684126
100,100,100,55.5,2450,207.43,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,14300000,121.36,4,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,"Low",4,4.0342406381524,4.61512051684126
99.8,99.6,99.9,64.19,3657,306.46,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,14800000,123.77,4,1.90905665524534,3.6168412344903,0.630453991025996,1.558227305166e-13,-1.75741141726725e-14,573.522786885246,"Low",4,4.17730608293645,4.61313835563727
100,100,100,66.7,3169,263,5.74672131147541,1.96690573770492,61.11,72.46,14800000,122.59,4,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,"Low",4,4.21508617991823,4.61512051684126
99.7,99.9,99.6,34.37,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,25.09,43.96,65800000,92.29,4,1.90905665524534,3.6168412344903,0.626813846327584,1.558227305166e-13,-1.75741141726725e-14,572.948114754098,"Low",4,3.56586400321739,4.61214579972452
99.7,99.9,99.7,36.4,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,26.34,46.77,62800000,86.92,4,1.90905665524534,3.6168412344903,0.626813846327584,1.558227305166e-13,-1.75741141726725e-14,572.948114754098,"Low",4,3.62167070442049,4.61214579972452
100,100,100,39.82,6245,85.38,5.74672131147541,1.96690573770492,29.86,50.08,61800000,84.39,4,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,"Low",4,3.7091721573817,4.61512051684126
100,100,100,43.07,8689,117.07,5.74672131147541,1.96690573770492,33.47,52.9,65300000,88.07,4,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,"Low",4,3.7857792788539,4.61512051684126
100,100,100,45.13,16733,222.58,5.74672131147541,1.96690573770492,34.68,55.8,67700000,89.91,4,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,"Low",4,3.83146349756973,4.61512051684126
100,100,100,46.25,20046,263.25,5.74672131147541,1.96690573770492,36.07,56.6,69700000,90.97,4,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,"Low",4,3.85545265393975,4.61512051684126
100,100,100,51.04,23067,298.87,5.74672131147541,1.96690573770492,41.35,60.81,71900000,92.03,4,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,"Low",4,3.9520126536443,4.61512051684126
100,100,100,53.75,28548,364.98,5.74672131147541,1.96690573770492,44.04,63.54,73600000,92.46,4,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,"Low",4,4.00277736869661,4.61512051684126
100,100,100,58.35,103855,1310.01,5.74672131147541,1.96690573770492,49.17,67.59,75100000,92.65,4,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,"Low",4,4.08345212105568,4.61512051684126
100,100,100,64.68,271843,3384.81,0.3,0.1,56.64,72.77,77800000,94.77,1,0.262364264467491,3.7954891891722,0.63773428042282,1.58074476044537,-0.718484034825029,30,"Low",4,4.18479446514417,4.61512051684126
100,100,100,71.04,356867,4383.73,0.4,0.1,63.93,78.18,80100000,96.75,1,0.336472236621213,3.77045944110636,0.63773428042282,1.34190209021039,-0.705292905818459,40,"Low",4,4.27722152030776,4.61512051684126
100,100,100,73.98,453706,5494.18,0.5,0.1,67.6,80.4,80800000,96.78,1,0.405465108108164,3.80220813942094,0.63773428042282,1.64588367050945,-0.69210177681189,50,"Low",4,4.31722141130777,4.61512051684126
99.6,99.5,99.7,1.75,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,1140000,22.26,4,1.90905665524534,3.6168412344903,0.623173701629172,1.558227305166e-13,-1.75741141726725e-14,572.373442622951,"Low",4,1.01160091167848,4.61115225766564
99.7,99.6,99.8,1.95,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,2130000,41.17,4,1.90905665524534,3.6168412344903,0.626813846327584,1.558227305166e-13,-1.75741141726725e-14,572.948114754098,"Low",4,1.08180517035173,4.61214579972452
100,100,100,3,1,0.19,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,3200000,60.7,4,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,"Low",4,1.38629436111989,4.61512051684126
99.8,99.7,99.9,5,1,0.19,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,5300000,98.87,4,1.90905665524534,3.6168412344903,0.630453991025996,1.558227305166e-13,-1.75741141726725e-14,573.522786885246,"Low",4,1.79175946922805,4.61313835563727
99.9,99.8,100,7.2,3,0.55,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,5900000,108.08,4,1.90905665524534,3.6168412344903,0.634094135724408,1.558227305166e-13,-1.75741141726725e-14,574.097459016393,"Low",4,2.10413415427021,4.61412992735956
99.9,99.9,100,9.6,2,0.36,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,6130000,110.17,4,1.90905665524534,3.6168412344903,0.634094135724408,1.558227305166e-13,-1.75741141726725e-14,574.097459016393,"Low",4,2.36085400111802,4.61412992735956
100,100,100,12.2,4,0.71,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,7210000,127.25,4,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,"Low",4,2.58021682959233,4.61512051684126
100,100,100,15,12,2.08,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,7840000,135.99,4,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,"Low",4,2.77258872223978,4.61512051684126
100,100,100,17.99,11,1.87,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,8580000,146.12,4,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,"Low",4,2.94391252482419,4.61512051684126
100,100,100,21.25,26,4.36,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,9377000,157.11,4,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,"Low",4,3.10234200861225,4.61512051684126
100,100,100,43.7411033057851,35,5.77,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,5840000,96.32,4,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,"Low",4,3.8008926161465,4.61512051684126
99.9,99.9,99.9,43.7411033057851,119,19.32,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,6e+06,97.46,4,1.90905665524534,3.6168412344903,0.634094135724408,1.558227305166e-13,-1.75741141726725e-14,574.097459016393,"Low",4,3.8008926161465,4.61412992735956
96.9,73.5,99.7,43.7411033057851,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,43065367.1419355,98.302625,4,1.90905665524534,3.6168412344903,0.52488979477205,1.558227305166e-13,-1.75741141726725e-14,556.857295081967,"Low",4,3.8008926161465,4.58394654953646
100,100,100,43.7411033057851,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,43065367.1419355,98.302625,4,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,"Low",4,3.8008926161465,4.61512051684126
100,100,100,43.7411033057851,3,100.92,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,43065367.1419355,98.302625,4,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,"Low",4,3.8008926161465,4.61512051684126
100,100,100,43.7411033057851,8,259.61,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,43065367.1419355,98.302625,4,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,"Low",4,3.8008926161465,4.61512051684126
93.1,100,100,43.7411033057851,10,311.71,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,43065367.1419355,98.302625,4,1.90905665524534,3.6168412344903,0.386564296232396,1.558227305166e-13,-1.75741141726725e-14,535.019754098361,"Low",4,3.8008926161465,4.54435804659133
100,100,100,43.7411033057851,28,833.48,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,43065367.1419355,98.302625,4,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,"Low",4,3.8008926161465,4.61512051684126
100,100,100,43.7411033057851,31,886.09,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,43065367.1419355,98.302625,4,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,"Low",4,3.8008926161465,4.61512051684126
100,100,100,43.7411033057851,30,821.06,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,43065367.1419355,98.302625,4,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,"Low",4,3.8008926161465,4.61512051684126
100,100,100,43.7411033057851,33,862.84,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,43065367.1419355,98.302625,4,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,"Low",4,3.8008926161465,4.61512051684126
100,100,100,43.7411033057851,28,702.74,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,43065367.1419355,98.302625,4,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,"Low",4,3.8008926161465,4.61512051684126
100,100,100,43.7411033057851,28,674.91,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,43065367.1419355,98.302625,4,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,"Low",4,3.8008926161465,4.61512051684126
100,100,100,43.7411033057851,29,673.17,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,43065367.1419355,98.302625,4,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,"Low",4,3.8008926161465,4.61512051684126
96.2,94.7,97.5,11.2,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,43065367.1419355,98.302625,4,1.90905665524534,3.6168412344903,0.499408781883166,1.558227305166e-13,-1.75741141726725e-14,552.834590163934,"Low",4,2.50143595173921,4.57677071146639
96.5,94.9,97.8,12.8,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,1000,9.61,4,1.90905665524534,3.6168412344903,0.510329215978402,1.558227305166e-13,-1.75741141726725e-14,554.558606557377,"Low",4,2.62466859216316,4.5798523780038
96.7,95.1,98.1,14.6,82041.0339782916,3567.78490926012,3.6,0.5,63.99525,67.5129845422117,1600,15.17,2,1.52605630349505,3.69137633431252,0.517609505375226,0.625374079505454,-0.28317677760825,348.12,"Low",4,2.74727091425549,4.58190155904874
97,95.2,98.4,16.5,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,2130,19.91,4,1.90905665524534,3.6168412344903,0.528529939470462,1.558227305166e-13,-1.75741141726725e-14,557.431967213115,"Low",4,2.86220088092947,4.58496747867057
97.7,96.2,98.8,18.7,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,2800,25.8,4,1.90905665524534,3.6168412344903,0.554010952359345,1.558227305166e-13,-1.75741141726725e-14,561.454672131148,"Low",4,2.98061863574394,4.59208494643944
97.6,95.7,98.9,21.2,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,3400,31.14,4,1.90905665524534,3.6168412344903,0.550370807660933,1.558227305166e-13,-1.75741141726725e-14,560.88,"Low",4,3.10009228887823,4.59107126160859
97.9,96,99.1,24.1,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,3800,34.87,4,1.90905665524534,3.6168412344903,0.56129124175617,1.558227305166e-13,-1.75741141726725e-14,562.604016393443,"Low",4,3.22286784613774,4.59410923862867
98.1,96.3,99.4,27.3,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,6600,60.68,4,1.90905665524534,3.6168412344903,0.568571531152993,1.558227305166e-13,-1.75741141726725e-14,563.753360655738,"Low",4,3.34286180464919,4.59612944133594
97.3,93.8,99.6,31,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,7600,70.03,4,1.90905665524534,3.6168412344903,0.539450373565697,1.558227305166e-13,-1.75741141726725e-14,559.155983606557,"Low",4,3.46573590279973,4.58802402715312
98.7,97,99.8,35.2,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,8000,73.88,4,1.90905665524534,3.6168412344903,0.590412399343465,1.558227305166e-13,-1.75741141726725e-14,567.201393442623,"Low",4,3.58905911883173,4.60216567696779
99,97.4,99.9,43.7411033057851,1,92.04,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,8500,78.23,4,1.90905665524534,3.6168412344903,0.601332833438701,1.558227305166e-13,-1.75741141726725e-14,568.925409836066,"Low",4,3.8008926161465,4.60517018598809
99.7,99.5,99.8,43.7411033057851,1,91.27,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,9000,82.15,4,1.90905665524534,3.6168412344903,0.626813846327584,1.558227305166e-13,-1.75741141726725e-14,572.948114754098,"Low",4,3.8008926161465,4.61214579972452
15.9,8.3,49.9,3.88,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,8550000,28.04,4,1.90905665524534,3.6168412344903,-2.42362741094163,1.558227305166e-13,-1.75741141726725e-14,91.372868852459,"Low",4,1.58514521986506,2.82731362192903
10,1.9,45,4.1,82041.0339782916,3567.78490926012,45.9,15.3,63.99525,67.5129845422117,9380000,29.87,4,3.84801767545223,3.81109708683819,-2.63839594814793,1.7327355505949,5.29667079217046,459,"High",4,1.62924053973028,2.39789527279837
12.1,3.5,48,4.3,9,0.28,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,12800000,39.66,4,1.90905665524534,3.6168412344903,-2.56195290948128,1.558227305166e-13,-1.75741141726725e-14,69.5353278688525,"Low",4,1.66770682055808,2.57261223020711
14.6,4.5,55.4,4.6,22,0.66,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,16700000,50.15,4,1.90905665524534,3.6168412344903,-2.47094929202098,1.558227305166e-13,-1.75741141726725e-14,83.902131147541,"Low",4,1.7227665977411,2.74727091425549
20.5,11.7,54.6,4.8,58,1.69,37.5,11.3,63.99525,67.5129845422117,16400000,47.72,4,3.65065824129374,3.73766961828337,-2.25618075481468,1.03792050991133,4.18861595561866,768.75,"High",4,1.75785791755237,3.06805293513362
13.9,2.8,55.8,5.1,66,1.87,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,18100000,51.22,4,1.90905665524534,3.6168412344903,-2.49643030490987,1.558227305166e-13,-1.75741141726725e-14,79.8794262295082,"Low",4,1.80828877117927,2.70136121295141
20.4,11.9,51.4,5.4,81,2.23,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,20400000,56.05,4,1.90905665524534,3.6168412344903,-2.25982089951309,1.558227305166e-13,-1.75741141726725e-14,117.233114754098,"Low",4,1.85629799036563,3.06339092202781
18.5,9,51.9,5.8,114,3.04,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,20200000,53.95,4,1.90905665524534,3.6168412344903,-2.32898364878292,1.558227305166e-13,-1.75741141726725e-14,106.314344262295,"Low",4,1.91692261218206,2.9704144655697
26.7,17.7,57.5,5.9,156,4.03,42.9,13.8,63.99525,67.5129845422117,22800000,58.94,4,3.78191432008113,3.7796338173824,-2.03049178351314,1.42875397029584,4.90093692197339,1145.43,"High",4,1.93152141160321,3.32143241319329
