"Access_Electricity","Access.to.electricity..rural....of.rural.population.","Access.to.electricity..urban....of.urban.population.","Communications_Imports","Computer..communications.and.other.services....of.commercial.service.exports.","Computer..communications.and.other.services....of.commercial.service.imports.","Gini_Index","Internet_Usage","Secure.Internet.servers","Secure.Internet.servers..per.1.million.people.","Poverty_Rate","Poverty_Gap","Individuals.using.the.Internet..female....of.female.population.","Individuals.using.the.Internet..male....of.male.population.","Mobile.cellular.subscriptions","Mobile_Cellular_Subscriptions","Log_Internet_Usage","Log_Access_Electricity","Log_Gini_Index","Log_Poverty_Rate","Log_Mobile_Cellular_Subscriptions","Log_Poverty_Gap","Log_Communications_Imports","Scaled_Internet_Usage","Scaled_Access_Electricity","Scaled_Gini_Index","Scaled_Poverty_Rate","Scaled_Mobile_Cellular_Subscriptions","Scaled_Poverty_Gap","Scaled_Communications_Imports","Access_Electricity_x_Gini","Poverty_Gap_x_Electricity","Communications_x_Internet","Internet_x_Electricity","Mobile_Cellular_x_Gini","Poverty_Quartile"
51.4,38.9,68.2,36.4331785714286,30.4169443207127,34.0576347438753,36.2198132780083,1.63,4,0.3,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,5500000,41.32,0.966983846189673,3.958906591327,3.6168412344903,1.90905665524534,3.74525978755004,1.08751957056636,3.62255743873369,-1.48590031441535,-1.13137604300539,1.558227305166e-13,-1.75741141726725e-14,-1.36775106519468,-1.39105197240841e-14,-1.17503342320873e-14,1861.69840248963,101.098954918033,59.3860810714286,83.782,1496.6026846473,4
51.2,38.1,68.5,36.4331785714286,30.4169443207127,34.0576347438753,36.2198132780083,1.76,7,0.51,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,5840000,42.4,1.01523067972906,3.95508249488859,3.6168412344903,1.90905665524534,3.77045944110636,1.08751957056636,3.62255743873369,-1.48131323343884,-1.13865633240221,1.558227305166e-13,-1.75741141726725e-14,-1.34182787983054,-1.39105197240841e-14,-1.17503342320873e-14,1854.45443983403,100.705573770492,64.1223942857143,90.112,1535.72008298755,4
51.1,37.3,68.9,36.4331785714286,30.4169443207127,34.0576347438753,36.2198132780083,1.88,11,0.77,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,6650000,46.55,1.05779029414785,3.95316494875932,3.6168412344903,1.90905665524534,3.8617817889914,1.08751957056636,3.62255743873369,-1.47707900484513,-1.14229647710062,1.558227305166e-13,-1.75741141726725e-14,-1.2422156397739,-1.39105197240841e-14,-1.17503342320873e-14,1850.83245850622,100.508883196721,68.4943757142858,96.068,1686.03230809129,4
52.1,38.4,69.3,36.4331785714286,30.4169443207127,34.0576347438753,36.2198132780083,2,378,25.43,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,7120000,47.89,1.09861228866811,3.97217692824789,3.6168412344903,1.90905665524534,3.88957287659055,1.08751957056636,3.62255743873369,-1.47284477625143,-1.1058950301165,1.558227305166e-13,-1.75741141726725e-14,-1.21005168756283,-1.39105197240841e-14,-1.17503342320873e-14,1887.05227178423,102.475788934426,72.8663571428572,104.2,1734.56685788382,4
50.7,35.3,69.7,36.4331785714286,30.4169443207127,34.0576347438753,36.2198132780083,43.7411033057851,65,4.22,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,7650000,49.66,3.8008926161465,3.94545778151438,3.6168412344903,1.90905665524534,3.92513664457353,1.08751957056636,3.62255743873369,-6.26791743501073e-15,-1.15685705589427,1.558227305166e-13,-1.75741141726725e-14,-1.16756646710494,-1.39105197240841e-14,-1.17503342320873e-14,1836.34453319502,99.7221209016394,1593.62742765097,2217.6739376033,1798.67592738589,4
49.2,77.8707367149758,69.9,36.4331785714286,30.4169443207127,34.0576347438753,36.2198132780083,43.7411033057851,132,8.26,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,8230000,51.48,3.8008926161465,3.91601502669768,3.6168412344903,1.90905665524534,3.96043214463583,1.08751957056636,3.62255743873369,-6.26791743501073e-15,-1.21145922637045,1.558227305166e-13,-1.75741141726725e-14,-1.12388109917648,-1.39105197240841e-14,-1.17503342320873e-14,1782.01481327801,96.7717622950821,1593.62742765097,2152.06228264463,1864.59598755187,4
81.9,75.3,86.1,25.6,14.05,23.51,63,8.43,82041.0339782916,3567.78490926012,18.7,5.4,63.99525,67.5129845422117,4.5e+07,88.99,2.24389609664537,4.41763506214125,4.15888308335967,2.98061863574394,4.49969855304586,1.85629799036563,3.28091121578765,-1.24596069410538,-0.0211319099897419,5.81477391461091,1.70868370238368,-0.223530466760857,1.13197088832951,-0.71659852450115,5159.7,442.26,215.808,690.417,5606.37,4
82.6,76.7,86.3,31.69,14.37,29.75,36.2198132780083,10,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,46400000,90.75,2.39789527279837,4.42604352009066,3.6168412344903,1.90905665524534,4.51906748693468,1.08751957056636,3.48706922073612,-1.1905628700044,0.0043491028991413,1.558227305166e-13,-1.75741141726725e-14,-0.181285275797074,-1.39105197240841e-14,-0.31375415288507,2991.75657676349,162.466413934426,316.9,826,3286.94805497925,4
82.8,76.9,86.4,31.67,15.08,30.11,63.4,24,2667,51.5,18,5.5,63.99525,67.5129845422117,50400000,97.27,3.2188758248682,4.42843300748804,4.16511363311031,2.94443897916644,4.58771879237434,1.87180217690159,3.48645722561298,-0.696569534072086,0.0116293922959653,5.90162579469635,1.61634579933769,-0.024786045635787,1.16494321014315,-0.315077122906798,5249.52,455.4,760.08,1987.2,6166.918,4
83.6,78.6,86.5,31.41,17.01,29.93,36.2198132780083,33.97,4281,81.63,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,6.4e+07,122.04,3.55449055107528,4.43793426661218,3.6168412344903,1.90905665524534,4.81250950575733,1.08751957056636,3.47846701715346,-0.34477570841172,0.0407505498832608,1.558227305166e-13,-1.75741141726725e-14,0.569767011280635,-1.39105197240841e-14,-0.332275733189258,3027.97639004149,164.433319672131,1066.9977,2839.892,4420.26601244813,4
85.2,82.6,86.7,32.42,17.09,30.65,36.2198132780083,41,7539,141.86,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,68400000,128.69,3.73766961828337,4.45667017766965,3.6168412344903,1.90905665524534,4.86514698734765,1.08751957056636,3.50915452316725,-0.0967204832971393,0.0989928650578522,1.558227305166e-13,-1.75741141726725e-14,0.729386624865383,-1.39105197240841e-14,-0.26546574709201,3085.92809128631,167.580368852459,1329.22,3493.2,4661.12777074689,4
85.2,82.4,86.8,35.18,18.42,33.49,36.2198132780083,46.5,9298,172.59,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,76900000,142.68,3.8607297110406,4.45667017766965,3.6168412344903,1.90905665524534,4.96758860455389,1.08751957056636,3.58850647996715,0.0973483272476963,0.0989928650578522,1.558227305166e-13,-1.75741141726725e-14,1.06518788712864,-1.39105197240841e-14,-0.0828958840935898,3085.92809128631,167.580368852459,1635.87,3961.8,5167.84295850622,4
85.9,84.1,86.9,34.61,18.84,32.98,63,49,12102,221.12,20.5,6.9,63.99525,67.5129845422117,79300000,144.86,3.91202300542815,4.46475803227135,4.15888308335967,3.06805293513362,4.98264725755609,2.06686275947298,3.57262649728969,0.185561422949894,0.124473877946736,5.81477391461091,1.94612402450192,1.11751431684514,1.6265557155341,-0.120600529712829,5411.7,592.71,1695.89,4209.1,9126.18,4
85.3,82.1,87,37.01,20.87,35.28,36.2198132780083,51.92,15107,270.36,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,8.8e+07,157.49,3.96878133924676,4.45782959808938,3.6168412344903,1.90905665524534,5.06569149984433,1.08751957056636,3.63784928300116,0.288594318730062,0.102633009756264,1.558227305166e-13,-1.75741141726725e-14,1.4206715679091,-1.39105197240841e-14,0.0381558728944931,3089.55007261411,167.77705942623,1921.5592,4428.776,5704.25839315353,4
83.9,77.9,87.1,41.47,22.52,39.87,36.2198132780083,54,51575,914.09,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,82400000,146.06,4.00733318523247,4.4414740933173,3.6168412344903,1.90905665524534,4.99084066676808,1.08751957056636,3.74879794432518,0.36198761435429,0.051670983978497,1.558227305166e-13,-1.75741141726725e-14,1.14631785613863,-1.39105197240841e-14,0.333178187739767,3038.8423340249,165.023391393443,2239.38,4530.6,5290.26592738589,4
84.4,79.1,87.2,39.96,23.38,38.47,36.2198132780083,56.17,537554,9490.51,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,88500000,156.24,4.04602928527588,4.44734610079452,3.6168412344903,1.90905665524534,5.05777330055366,1.08751957056636,3.71259598073125,0.438556581423798,0.0698717074705568,1.558227305166e-13,-1.75741141726725e-14,1.39066788114505,-1.39105197240841e-14,0.233293951099327,3056.9522406639,166.006844262295,2244.5532,4740.748,5658.98362655602,4
84.7,79.7,87.2,37.77,24.87,36.31,36.2198132780083,62.4,695336,12126.62,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,92400000,161.19,4.14946386144318,4.45085282560373,3.6168412344903,1.90905665524534,5.0887684874996,1.08751957056636,3.65764675168284,0.658383615913676,0.0807921415657925,1.558227305166e-13,-1.75741141726725e-14,1.50948248073069,-1.39105197240841e-14,0.0884287337201455,3067.8181846473,166.596915983607,2356.848,5285.28,5838.27170228216,4
85,80.4,87.3,39.71,24.48,38.32,36.2198132780083,69.7,840493,14469.54,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,9.7e+07,166.94,4.25844557290253,4.45434729625351,3.6168412344903,1.90905665524534,5.12360677275542,1.08751957056636,3.70647376251489,0.915965855364094,0.0917125756610282,1.558227305166e-13,-1.75741141726725e-14,1.64749943984532,-1.39105197240841e-14,0.216756825827731,3078.68412863071,167.186987704918,2767.787,5924.5,6046.53562863071,4
72.45,63.58,93.09,43.19,67.84,41.53,36.2198132780083,4.43,82041.0339782916,3567.78490926012,30.9,7,63.99525,67.5129845422117,503420161,31.22,1.69193913394584,4.29660490261989,3.6168412344903,3.4626060097908,3.47258737774883,2.07944154167984,3.78849851914265,-1.38710164722889,-0.365125583989671,1.558227305166e-13,3.3180014411851,-1.61018085424821,1.65952803734774,0.446953609608347,2624.1254719917,507.15,191.3317,320.9535,1130.78257053942,4
73.72,64.34,95.08,46.25,66.83,43.51,36.2198132780083,5.14,82041.0339782916,3567.78490926012,29.5,6.6,63.99525,67.5129845422117,703991350,43.02,1.81482474215905,4.31374779392059,3.6168412344903,3.41772668361337,3.78464407609832,2.02814824729229,3.85545265393975,-1.36204912804947,-0.318895746319839,1.558227305166e-13,3.13332563509313,-1.32694605119557,1.52763875009318,0.649368022932683,2670.12463485477,486.552,237.725,378.9208,1558.17636721992,4
75.11,66.76,93.87,42.91,66.51,48.03,36.2198132780083,7.16,82041.0339782916,1.4,25.4,5.4,63.99525,67.5129845422117,956959112,57.63,2.09924416897602,4.3321796622793,3.6168412344903,3.27336401015227,4.07124651097612,1.85629799036563,3.78214208457363,-1.29077294672209,-0.268297735011913,1.558227305166e-13,2.5924893458238,-0.976262960297352,1.13197088832951,0.42843202930416,2720.4701753112,405.594,307.2356,537.7876,2087.34783921162,4
77.98,70.28,95.02,38.68,64.5,41.65,36.2198132780083,9.21,82041.0339782916,1.92,21.6,4.4,63.99525,67.5129845422117,1133612137,67.28,2.32336763217657,4.3691946558585,3.6168412344903,3.11794990627824,4.22361689792624,1.68639895357023,3.68084728241667,-1.21843820824629,-0.16382558216749,1.558227305166e-13,2.09122644357418,-0.744634498478884,0.802247670193116,0.148623869708755,2824.42103941909,343.112,356.2428,718.1958,2436.8690373444,4
79.48,71.96,95.75,45.36,65.66,47.26,36.2198132780083,10.09,82041.0339782916,3.74,19.8,4,63.99525,67.5129845422117,1134455172,66.39,2.40604380136228,4.38800870635143,3.6168412344903,3.03495298670727,4.21049663895813,1.6094379124341,3.83643701847155,-1.18738719855912,-0.109223411691311,1.558227305166e-13,1.85378612145594,-0.765997123454887,0.670358382938558,0.590495856965801,2878.7507593361,317.92,457.6824,801.9532,2404.63340352697,4
81.64,75,95.89,44.21,65.72,48.47,36.2198132780083,11.29,82041.0339782916,5.06,18.9,3.7,63.99525,67.5129845422117,1190248700,68.73,2.50878592357794,4.41449382481138,3.6168412344903,2.99071973173045,4.24463064123292,1.54756250871601,3.81131830130651,-1.14504491262206,-0.0305962862056132,1.558227305166e-13,1.73506596039681,-0.709830221832585,0.57144141749764,0.514425080716459,2956.9855560166,302.068,499.1309,921.7156,2489.38776659751,4
83.85,77.77,96.66,43.14,66.26,46.31,36.2198132780083,12.82,82041.0339782916,6.93,17.8,3.5,63.99525,67.5129845422117,1271478661,72.49,2.62611681833952,4.44088499168024,3.6168412344903,2.9338568698359,4.29714934254078,1.50407739677627,3.78736640082859,-1.09105849805232,0.0498509116292906,1.558227305166e-13,1.58996354132456,-0.619579132046322,0.505496773870361,0.443646184554028,3037.031343361,293.475,553.0548,1074.957,2625.57426452282,4
86.79,81.76,97.15,44.58,68.26,48.41,36.2198132780083,14.19,82041.0339782916,9.59,16.6,3.2,63.99525,67.5129845422117,1330900000,74.4,2.72063731660768,4.47494759893812,3.6168412344903,2.86789890204411,4.32280727501391,1.43508452528932,3.81946902381754,-1.04271772160751,0.156871165762602,1.558227305166e-13,1.43166999324573,-0.573733498670852,0.406579808429443,0.538900026118421,3143.51759439834,277.728,632.5902,1231.5501,2694.75410788382,4
88.92,84.47,97.84,43.95,68.41,51.94,36.2198132780083,16.19,82041.0339782916,35.32,15.7,3.1,63.99525,67.5129845422117,1481300000,81.8,2.84432781939476,4.49892038614538,3.6168412344903,2.81540871942271,4.41642806139121,1.41098697371026,3.80555076091763,-0.972147245045753,0.234406247838777,1.558227305166e-13,1.31294983218661,-0.396111673027674,0.373607486615804,0.497226470434,3220.6657966805,275.652,711.5505,1439.6148,2962.78072614108,4
91.68,88.07,98.78,43.65,68.37,51.87,36.2198132780083,18.07,82041.0339782916,116.51,12.6,2.3,63.99525,67.5129845422117,1554200000,84.8,2.94811641961233,4.52915269956418,3.6168412344903,2.61006979274201,4.45201900649392,1.19392246847243,3.79885430732251,-0.9058109970777,0.334874241514946,1.558227305166e-13,0.904024832982965,-0.324102824793954,0.109828912106688,0.477381920108084,3320.6324813278,210.864,788.7555,1656.6576,3071.4401659751,4
94.62,92.41,98.83,45.05,69.4,53.08,36.2198132780083,20.18,82041.0339782916,169.7,10.1,1.9,63.99525,67.5129845422117,1584800000,85.5,3.05305734017326,4.56038200319796,3.6168412344903,2.40694510831829,4.46014441393783,1.06471073699243,3.82972776270132,-0.831359144305045,0.441894495648258,1.558227305166e-13,0.574246607818738,-0.307300760206085,-0.0220603751478696,0.569989821629022,3427.11873236515,179.778,909.109,1909.4316,3096.79403526971,4
95.32,93.18,99.49,49.87,69.05,51.96,36.2198132780083,27.97,82041.0339782916,309.44,10.6,2.1,63.99525,67.5129845422117,1573600000,83.9,3.36626081178126,4.56767598156051,3.6168412344903,2.45100509811232,4.4414740933173,1.1314021114911,3.92927335883467,-0.556487138096996,0.467375508537141,1.558227305166e-13,0.640202252851583,-0.34570547926407,0.0438842684794093,0.888825596865394,3452.47260165975,200.172,1394.8639,2666.1004,3038.8423340249,4
72.45,63.58,93.09,43.19,67.84,41.53,36.2198132780083,4.43,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,503420161,31.22,1.69193913394584,4.29660490261989,3.6168412344903,1.90905665524534,3.47258737774883,1.08751957056636,3.78849851914265,-1.38710164722889,-0.365125583989671,1.558227305166e-13,-1.75741141726725e-14,-1.61018085424821,-1.39105197240841e-14,0.446953609608347,2624.1254719917,142.502320696721,191.3317,320.9535,1130.78257053942,4
73.72,64.34,95.08,46.25,66.83,43.51,36.2198132780083,5.14,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,703991350,43.02,1.81482474215905,4.31374779392059,3.6168412344903,1.90905665524534,3.78464407609832,1.08751957056636,3.85545265393975,-1.36204912804947,-0.318895746319839,1.558227305166e-13,-1.75741141726725e-14,-1.32694605119557,-1.39105197240841e-14,0.649368022932683,2670.12463485477,145.000290983607,237.725,378.9208,1558.17636721992,4
75.11,66.76,93.87,42.91,66.51,48.03,36.2198132780083,7.16,82041.0339782916,1.4,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,956959112,57.63,2.09924416897602,4.3321796622793,3.6168412344903,1.90905665524534,4.07124651097612,1.08751957056636,3.78214208457363,-1.29077294672209,-0.268297735011913,1.558227305166e-13,-1.75741141726725e-14,-0.976262960297352,-1.39105197240841e-14,0.42843202930416,2720.4701753112,147.734289959017,307.2356,537.7876,2087.34783921162,4
77.98,70.28,95.02,38.68,64.5,41.65,36.2198132780083,9.21,82041.0339782916,1.92,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,1133612137,67.28,2.32336763217657,4.3691946558585,3.6168412344903,1.90905665524534,4.22361689792624,1.08751957056636,3.68084728241667,-1.21843820824629,-0.16382558216749,1.558227305166e-13,-1.75741141726725e-14,-0.744634498478884,-1.39105197240841e-14,0.148623869708755,2824.42103941909,153.37930942623,356.2428,718.1958,2436.8690373444,4
79.48,71.96,95.75,45.36,65.66,47.26,36.2198132780083,10.09,82041.0339782916,3.74,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,1134455172,66.39,2.40604380136228,4.38800870635143,3.6168412344903,1.90905665524534,4.21049663895813,1.08751957056636,3.83643701847155,-1.18738719855912,-0.109223411691311,1.558227305166e-13,-1.75741141726725e-14,-0.765997123454887,-1.39105197240841e-14,0.590495856965801,2878.7507593361,156.329668032787,457.6824,801.9532,2404.63340352697,4
81.64,75,95.89,44.21,65.72,48.47,36.2198132780083,11.29,82041.0339782916,5.06,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,1190248700,68.73,2.50878592357794,4.41449382481138,3.6168412344903,1.90905665524534,4.24463064123292,1.08751957056636,3.81131830130651,-1.14504491262206,-0.0305962862056132,1.558227305166e-13,-1.75741141726725e-14,-0.709830221832585,-1.39105197240841e-14,0.514425080716459,2956.9855560166,160.57818442623,499.1309,921.7156,2489.38776659751,4
83.85,77.77,96.66,43.14,66.26,46.31,36.2198132780083,12.82,82041.0339782916,6.93,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,1271478661,72.49,2.62611681833952,4.44088499168024,3.6168412344903,1.90905665524534,4.29714934254078,1.08751957056636,3.78736640082859,-1.09105849805232,0.0498509116292906,1.558227305166e-13,-1.75741141726725e-14,-0.619579132046322,-1.39105197240841e-14,0.443646184554028,3037.031343361,164.925046106558,553.0548,1074.957,2625.57426452282,4
86.79,81.76,97.15,44.58,68.26,48.41,36.2198132780083,14.19,82041.0339782916,9.59,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,1330900000,74.4,2.72063731660768,4.47494759893812,3.6168412344903,1.90905665524534,4.32280727501391,1.08751957056636,3.81946902381754,-1.04271772160751,0.156871165762602,1.558227305166e-13,-1.75741141726725e-14,-0.573733498670852,-1.39105197240841e-14,0.538900026118421,3143.51759439834,170.70774897541,632.5902,1231.5501,2694.75410788382,4
88.92,84.47,97.84,43.95,68.41,51.94,36.2198132780083,16.19,82041.0339782916,35.32,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,1481300000,81.8,2.84432781939476,4.49892038614538,3.6168412344903,1.90905665524534,4.41642806139121,1.08751957056636,3.80555076091763,-0.972147245045753,0.234406247838777,1.558227305166e-13,-1.75741141726725e-14,-0.396111673027674,-1.39105197240841e-14,0.497226470434,3220.6657966805,174.897258196721,711.5505,1439.6148,2962.78072614108,4
91.68,88.07,98.78,43.65,68.37,51.87,36.2198132780083,18.07,82041.0339782916,116.51,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,1554200000,84.8,2.94811641961233,4.52915269956418,3.6168412344903,1.90905665524534,4.45201900649392,1.08751957056636,3.79885430732251,-0.9058109970777,0.334874241514946,1.558227305166e-13,-1.75741141726725e-14,-0.324102824793954,-1.39105197240841e-14,0.477381920108084,3320.6324813278,180.325918032787,788.7555,1656.6576,3071.4401659751,4
94.62,92.41,98.83,45.05,69.4,53.08,36.2198132780083,20.18,82041.0339782916,169.7,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,1584800000,85.5,3.05305734017326,4.56038200319796,3.6168412344903,1.90905665524534,4.46014441393783,1.08751957056636,3.82972776270132,-0.831359144305045,0.441894495648258,1.558227305166e-13,-1.75741141726725e-14,-0.307300760206085,-1.39105197240841e-14,0.569989821629022,3427.11873236515,186.10862090164,909.109,1909.4316,3096.79403526971,4
95.32,93.18,99.49,49.87,69.05,51.96,36.2198132780083,27.97,82041.0339782916,309.44,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,1573600000,83.9,3.36626081178126,4.56767598156051,3.6168412344903,1.90905665524534,4.4414740933173,1.08751957056636,3.92927335883467,-0.556487138096996,0.467375508537141,1.558227305166e-13,-1.75741141726725e-14,-0.34570547926407,-1.39105197240841e-14,0.888825596865394,3452.47260165975,187.485454918033,1394.8639,2666.1004,3038.8423340249,4
1.3,77.8707367149758,9.8,36.4331785714286,30.4169443207127,34.0576347438753,36.2198132780083,43.7411033057851,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,43065367.1419355,98.302625,3.8008926161465,0.832909122935104,3.6168412344903,1.90905665524534,4.59817200574704,1.08751957056636,3.62255743873369,-6.26791743501073e-15,-2.95508853690977,1.558227305166e-13,-1.75741141726725e-14,-4.77543397547271e-15,-1.39105197240841e-14,-1.17503342320873e-14,47.0857572614108,2.5569774590164,1593.62742765097,56.8634342975206,3560.50272223807,4
3,77.8707367149758,16.6,36.4331785714286,30.4169443207127,34.0576347438753,46.3,43.7411033057851,82041.0339782916,3567.78490926012,34.5,14.5,63.99525,67.5129845422117,43065367.1419355,98.302625,3.8008926161465,1.38629436111989,3.85651029549789,3.56953269648137,4.59817200574704,2.7408400239252,3.62255743873369,-6.26791743501073e-15,-2.89320607703677,2.1887079210435,3.79288208542159,-4.77543397547271e-15,4.1324521733707,-1.17503342320873e-14,138.9,43.5,1593.62742765097,131.223309917355,4551.4115375,4
1.5,1,4,36.4331785714286,30.4169443207127,34.0576347438753,36.2198132780083,43.7411033057851,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,1500000,15.44,3.8008926161465,0.916290731874155,3.6168412344903,1.90905665524534,2.79971738962803,1.08751957056636,3.62255743873369,-6.26791743501073e-15,-2.94780824751295,1.558227305166e-13,-1.75741141726725e-14,-1.98894739595758,-1.39105197240841e-14,-1.17503342320873e-14,54.3297199170125,2.95035860655738,1593.62742765097,65.6116549586777,559.233917012448,4
2.8,1,10.8,36.4331785714286,30.4169443207127,34.0576347438753,36.2198132780083,43.7411033057851,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,1800000,17.57,3.8008926161465,1.33500106673234,3.6168412344903,1.90905665524534,2.92154737536461,1.08751957056636,3.62255743873369,-6.26791743501073e-15,-2.90048636643359,1.558227305166e-13,-1.75741141726725e-14,-1.93782111371164,-1.39105197240841e-14,-1.17503342320873e-14,101.415477178423,5.50733606557378,1593.62742765097,122.475089256198,636.382119294606,4
3.3,1.6,11.1,36.4331785714286,30.4169443207127,34.0576347438753,36.2198132780083,43.7411033057851,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,2300000,21.49,3.8008926161465,1.45861502269952,3.6168412344903,1.90905665524534,3.11307076597122,1.08751957056636,3.62255743873369,-6.26791743501073e-15,-2.88228564294153,1.558227305166e-13,-1.75741141726725e-14,-1.84372955201958,-1.39105197240841e-14,-1.17503342320873e-14,119.525383817427,6.49078893442624,1593.62742765097,144.345640909091,778.363787344398,4
3.8,2.1,11.3,36.4331785714286,30.4169443207127,34.0576347438753,36.2198132780083,2.2,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,2850000,25.69,1.16315080980568,1.56861591791385,3.6168412344903,1.90905665524534,3.28428896341643,1.08751957056636,3.62255743873369,-1.46578772859525,-2.86408491944947,1.558227305166e-13,-1.75741141726725e-14,-1.74291716449237,-1.39105197240841e-14,-1.17503342320873e-14,137.635290456432,7.4742418032787,80.1529928571429,8.36,930.487003112033,4
4.3,2.6,11.6,16.68,31.98,10.17,36.2198132780083,2.6,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,2880000,25.65,1.28093384546206,1.66770682055808,3.6168412344903,1.90905665524534,3.28278915061185,1.08751957056636,2.8724340572095,-1.4516736332829,-2.84588419595741,1.558227305166e-13,-1.75741141726725e-14,-1.74387728246882,-1.39105197240841e-14,-1.3066431541917,155.745197095436,8.45769467213116,43.368,11.18,929.038210580913,4
4.8,3.2,11.9,17.42,34.03,14.78,36.2198132780083,3,0,0,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,2900000,25.9,1.38629436111989,1.75785791755237,3.6168412344903,1.90905665524534,3.29212628660779,1.08751957056636,2.91343703082716,-1.43755953797055,-2.82768347246535,1.558227305166e-13,-1.75741141726725e-14,-1.73787654511601,-1.39105197240841e-14,-1.25769326338777,173.85510373444,9.44114754098362,52.26,14.4,938.093163900415,4
5.3,3.7,12.1,30.05,34,29.79,44.1,3.5,1,0.09,67.3,32,63.99525,67.5129845422117,2700000,24.4,1.50407739677627,1.84054963339749,3.80888224650863,4.22390976657674,3.23474917402449,3.49650756146648,3.43559880837949,-1.41991691883011,-2.80948274897329,1.71102258057354,8.11957239957624,-1.77388096923287,9.9026084907576,-0.422237694666741,233.73,169.6,105.175,18.55,1076.04,4
4.2,2.9,9.6,35.38,75.32,35.38,36.2198132780083,4.1,2,0.19,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,2790000,26.17,1.62924053973028,1.64865862558738,3.6168412344903,1.90905665524534,3.30211342343826,1.08751957056636,3.59401917308998,-1.39874577586158,-2.84952434065582,1.558227305166e-13,-1.75741141726725e-14,-1.73139574877497,-1.39105197240841e-14,-0.0696661838763128,152.123215767635,8.26100409836066,145.058,17.22,947.872513485477,4
6.3,4.8,12.6,64.35,90.04,29.1,36.2198132780083,4.8,15,1.44,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,1920000,18.43,1.75785791755237,1.98787434815435,3.6168412344903,1.90905665524534,2.96681826338935,1.08751957056636,4.17975744007023,-1.37404610906497,-2.77308130198917,1.558227305166e-13,-1.75741141726725e-14,-1.91717857721797,-1.39105197240841e-14,1.84665589259624,228.184823651452,12.391506147541,308.88,30.24,667.531158713693,4
6.8,5.1,13.6,45.6,92.04,8.77,36.2198132780083,6.7,38,3.64,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,2220000,21.27,2.04122032885964,2.05412373369555,3.6168412344903,1.90905665524534,3.10324048126928,1.08751957056636,3.8416005411316,-1.3070041563313,-2.75488057849711,1.558227305166e-13,-1.75741141726725e-14,-1.84901020089005,-1.39105197240841e-14,0.606371497226533,246.294730290456,13.3749590163935,305.52,45.56,770.395428423237,4
100,100,100,36.4331785714286,48.65,74.8,34.2,59.6,82041.0339782916,3567.78490926012,0.5,0.3,55.98,63.19,49600000,107.96,4.10429489307527,4.61512051684126,3.56104608260405,0.405465108108164,4.6909808424012,0.262364264467491,3.62255743873369,0.559584948727214,0.63773428042282,-0.43856145154127,-0.69210177681189,0.231805483570372,-0.5496175241661,-1.17503342320873e-14,3420,30,2171.41744285714,5960,3692.232,1
100,100,100,36.4331785714286,47.77,75.11,34.9,62.4,82041.0339782916,3567.78490926012,0.8,0.5,59.52,65.7,51100000,110.1,4.14946386144318,4.61512051684126,3.58073729549423,0.587786664902119,4.71043069664558,0.405465108108164,3.62255743873369,0.658383615913676,0.63773428042282,-0.286570661391739,-0.652528389792183,0.283171795310426,-0.483672880538822,-1.17503342320873e-14,3490,50,2273.43034285714,6240,3842.49,1
