"Access_Electricity","Access.to.electricity..rural....of.rural.population.","Access.to.electricity..urban....of.urban.population.","Communications_Imports","Computer..communications.and.other.services....of.commercial.service.exports.","Computer..communications.and.other.services....of.commercial.service.imports.","Gini_Index","Internet_Usage","Secure.Internet.servers","Secure.Internet.servers..per.1.million.people.","Poverty_Rate","Poverty_Gap","Individuals.using.the.Internet..female....of.female.population.","Individuals.using.the.Internet..male....of.male.population.","Mobile.cellular.subscriptions","Mobile_Cellular_Subscriptions","Log_Internet_Usage","Log_Access_Electricity","Log_Gini_Index","Log_Poverty_Rate","Log_Mobile_Cellular_Subscriptions","Log_Poverty_Gap","Log_Communications_Imports","Scaled_Internet_Usage","Scaled_Access_Electricity","Scaled_Gini_Index","Scaled_Poverty_Rate","Scaled_Mobile_Cellular_Subscriptions","Scaled_Poverty_Gap","Scaled_Communications_Imports","Internet_x_Electricity","Mobile_Cellular_x_Gini","Poverty_Gap_x_Electricity","Communications_x_Internet"
65,50.4,71.8,52.84,14.1,47.73,36.2198132780083,23,2,10.32,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,125329,64.68,3.17805383034795,4.18965474202643,3.6168412344903,1.90905665524534,4.18479446514417,1.08751957056636,3.98601668533647,-0.269806187235838,-0.213495212870308,0.0607291704414302,0.394166300634521,-0.479983853664249,0.336626426613018,0.921908399860926,0.0576023293776413,-0.0291490212583106,-0.0718681306075174,-0.248736590347169
68.6,52.4,75.8,48.25,19.25,43.29,36.2198132780083,24.41,2,10.13,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,128500,65.06,3.23514279733207,4.24276456734037,3.6168412344903,1.90905665524534,4.19056341996264,1.08751957056636,3.8969093676181,-0.213392162263021,-0.122060281705494,0.0607291704414302,0.394166300634521,-0.470301812457971,0.336626426613018,0.746328278815948,0.0260467074395688,-0.0285610389276737,-0.0410887164618988,-0.159260605174574
67.3,53.8,73,32.84,19.32,27.36,36.2198132780083,25.82,3,14.92,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,184971,91.97,3.28914787785353,4.22390976657674,3.6168412344903,1.90905665524534,4.53227686046777,1.08751957056636,3.52164353473802,-0.160025564089267,-0.154521081562352,0.0607291704414302,0.394166300634521,0.103196111484298,0.336626426613018,0.00689158553142579,0.024727323240699,0.00626701424322275,-0.0520158795227132,-0.00110282986213584
69.4,58.6,73.7,36.9,15.73,31.39,36.2198132780083,28,3,14.66,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,178047,87.01,3.36729582998647,4.254193263164,3.6168412344903,1.90905665524534,4.47745044438572,1.08751957056636,3.63495111208838,-0.082801526659617,-0.102384411755643,0.0607291704414302,0.394166300634521,0.011180896180593,0.336626426613018,0.230156729807974,0.00847758559951403,0.00067900654983917,-0.0344652986701779,-0.0190573285990852
74.3,76.2,73.5,34.9,6.37,28.07,40.7,32.6,8,38.45,15.7,3.9,63.99525,67.5129845422117,173963,83.62,3.51452606696916,4.32148013480585,3.73050112880476,2.81540871942271,4.43817064529192,1.58923520511658,3.58073729549423,0.0626880609905549,0.0134580042285879,1.00814446017277,1.52055742508551,-0.0547424201509612,1.28091413579307,0.123331962508892,0.000843656189892863,-0.0551882676116418,0.0172385478559611,0.00773144158784226
71,55.7,76.7,39.38,2.63,33.93,36.2198132780083,38,12,56.78,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,162610,76.94,3.66356164612965,4.27666611901606,3.6168412344903,1.90905665524534,4.35593929991056,1.08751957056636,3.69833461288469,0.20996164691716,-0.0636946963260938,0.0607291704414302,0.394166300634521,-0.192751348888084,0.336626426613018,0.355049757979283,-0.013373443340515,-0.01170562951944,-0.0214413180184543,0.0745468319228694
75.1,68.2,77.6,37.62,7.91,31.99,36.2198132780083,44.3,13,60.58,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,165761,77.24,3.81330703248899,4.33204826486764,3.6168412344903,1.90905665524534,4.35978102572656,1.08751957056636,3.65377027700037,0.357936648251286,0.031652307053512,0.0607291704414302,0.394166300634521,-0.186303777564656,0.336626426613018,0.267238659079545,0.0113295206961546,-0.0113140738616063,0.0106550030174818,0.0956545099141003
100,100,100,54.66,2.81,31.19,36.2198132780083,36,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,3.6e+07,131.21,3.61091791264422,4.61512051684126,3.6168412344903,1.90905665524534,4.88439156752201,1.08751957056636,4.01926175609774,0.157940301070516,0.51899512395935,0.0607291704414302,0.394166300634521,0.69415048889082,0.336626426613018,0.987415629770613,0.0819702461322697,0.0421551833518527,0.174707474008016,0.155952721847704
100,100,100,53.98,2.78,26.63,36.2198132780083,38,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,44900000,157.51,3.66356164612965,4.61512051684126,3.6168412344903,1.90905665524534,5.0658176828098,1.08751957056636,4.0069694827371,0.20996164691716,0.51899512395935,0.0607291704414302,0.394166300634521,0.998638074490784,0.336626426613018,0.963194511911345,0.108969070968481,0.0606464618350525,0.174707474008016,0.202233906022477
100,100,100,52.38,3.5,28.31,36.2198132780083,41,359,12.21,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,51600000,175.32,3.73766961828337,4.61512051684126,3.6168412344903,1.90905665524534,5.17230052596455,1.08751957056636,3.97743614397638,0.283193467575735,0.51899512395935,0.0607291704414302,0.394166300634521,1.17734831016208,0.336626426613018,0.905001006290869,0.146976028808947,0.0714993861967625,0.174707474008016,0.256290373131041
100,100,100,53.62,3,34.15,36.2198132780083,47.5,577,19.14,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,5.4e+07,179.1,3.88156379794344,4.61512051684126,3.6168412344903,1.90905665524534,5.19351225218191,1.08751957056636,4.00040011604556,0.425386438890896,0.51899512395935,0.0607291704414302,0.394166300634521,1.21294796620986,0.336626426613018,0.950250006023118,0.220773487582807,0.0736613237765447,0.174707474008016,0.404223466118227
100,100,100,47.87,3.75,23.3,36.2198132780083,54,1176,38.16,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,5.3e+07,171.96,4.00733318523247,4.61512051684126,3.6168412344903,1.90905665524534,5.1530603538909,1.08751957056636,3.88916371128206,0.549668900637176,0.51899512395935,0.0607291704414302,0.394166300634521,1.14505751491498,0.336626426613018,0.731065971388493,0.285275479222791,0.0695383929885123,0.174707474008016,0.401844228786363
100,100,100,47.53,3.42,22.28,36.2198132780083,60.5,1556,49.42,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,53100000,168.68,4.11903717481247,4.61512051684126,3.6168412344903,1.90905665524534,5.13391431025643,1.08751957056636,3.88218216341712,0.660052254735729,0.51899512395935,0.0607291704414302,0.394166300634521,1.11292469549808,0.336626426613018,0.717309289551414,0.342563901766218,0.0675869935213799,0.174707474008016,0.473461613911295
100,100,100,52.95,3.76,24.52,36.2198132780083,64.71,2189,68.14,5.74672131147541,1.96690573770492,55.9,71.35,52700000,164.15,4.18525112090978,4.61512051684126,3.6168412344903,1.90905665524534,5.1068541518368,1.08751957056636,3.98805769170414,0.725483377525543,0.51899512395935,0.0607291704414302,0.394166300634521,1.06750961129108,0.336626426613018,0.92593006894788,0.376522335449317,0.0648289731319608,0.174707474008016,0.671746873772767
100,100,100,51.86,1.94,23.9,36.2198132780083,69.62,2836,86.6,5.74672131147541,1.96690573770492,60.15,76.78,52800000,161.21,4.25731339050024,4.61512051684126,3.6168412344903,1.90905665524534,5.08889179206202,1.08751957056636,3.96764690917614,0.796693681215301,0.51899512395935,0.0607291704414302,0.394166300634521,1.03736336938526,0.336626426613018,0.885711961629068,0.413480135839966,0.0629982168690936,0.174707474008016,0.705641123206688
99.9,100,100,49.31,1.77,28.97,36.2198132780083,74.88,3442,103,5.74672131147541,1.96690573770492,74.79,74.96,47900000,143.44,4.32915314506681,4.61412992735956,3.6168412344903,1.90905665524534,4.97286419640926,1.08751957056636,3.91820386450323,0.867684100595049,0.517289705413232,0.0607291704414302,0.394166300634521,0.842634168425202,0.336626426613018,0.788287687273285,0.448844052788558,0.0511724740340669,0.174133385056957,0.683984692941871
100,100,100,53.02,1.49,31.8,36.2198132780083,94.18,5521,161.47,5.74672131147541,1.96690573770492,93,94.88,40200000,117.6,4.55576983569296,4.61512051684126,3.6168412344903,1.90905665524534,4.77575648656363,1.08751957056636,3.98935434836447,1.09162158483426,0.51899512395935,0.0607291704414302,0.394166300634521,0.511828150896634,0.336626426613018,0.92848504579157,0.566546279737758,0.0310828990125237,0.174707474008016,1.0135543171819
99.9,100,100,56.88,5.95,34.01,36.2198132780083,93.31,5445,155.49,5.74672131147541,1.96690573770492,91.4,94.64,41300000,117.97,4.54658722855579,4.61412992735956,3.6168412344903,1.90905665524534,4.77887136048843,1.08751957056636,4.05837190176328,1.08254754030835,0.517289705413232,0.0607291704414302,0.394166300634521,0.517055846144967,0.336626426613018,1.06447960482758,0.559990698221927,0.0314003726082756,0.174133385056957,1.1523497779145
100,100,100,53.73,7.12,34,36.2198132780083,95.72,6256,174.62,5.74672131147541,1.96690573770492,94.57,96.53,41300000,115.27,4.57182020630654,4.61512051684126,3.6168412344903,1.90905665524534,4.75591507268052,1.08751957056636,4.00241200515583,1.10748219777667,0.51899512395935,0.0607291704414302,0.394166300634521,0.478528291068992,0.336626426613018,0.954214301465456,0.574777860517874,0.0290606261493751,0.174707474008016,1.05677535173689
49.7,26.1,81.2,22.94,39.79,21.24,36.2198132780083,7.12,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,5390000,45.39,2.09433015417359,3.92592591059714,3.6168412344903,1.90905665524534,3.83708391876365,1.08751957056636,3.17555070012983,-1.34071739409533,-0.667536012390325,0.0607291704414302,0.394166300634521,-1.06354672490305,0.336626426613018,-0.675061629415096,0.894977142996744,-0.0645883103290624,-0.224710262486459,0.905066868643155
53.5,30.6,83.4,23.57,41.67,20.72,36.2198132780083,7.5,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,5.99,10.67,6900000,56.59,2.14006616349627,3.9982007016692,3.6168412344903,1.90905665524534,4.05334894151858,1.08751957056636,3.20152618653309,-1.29552210491092,-0.543106295147599,0.0607291704414302,0.394166300634521,-0.700588974725184,0.336626426613018,-0.623878638346942,0.703606210679989,-0.0425461872554725,-0.182823931406572,0.808248566760189
56.5,34.9,84.3,26.79,45.18,23.85,36.2198132780083,8,13,1.04,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,8340000,66.59,2.19722457733622,4.0517849478033,3.6168412344903,1.90905665524534,4.21346004311226,1.08751957056636,3.32467624375441,-1.2390394541271,-0.450854591666593,0.0607291704414302,0.394166300634521,-0.431874392622847,0.336626426613018,-0.381219533491434,0.558626627149271,-0.026227373598882,-0.151769570114797,0.472346042679813
56.5,31.7,87.8,26.37,42.94,23.46,40.3,9.8,13,1.01,41,14.3,63.99525,67.5129845422117,9350000,72.64,2.37954613413017,4.0517849478033,3.72086249996699,3.73766961828337,4.29918835636488,2.72785282839839,3.30944752305259,-1.05887341852662,-0.450854591666593,0.927801394678767,2.66671964169359,-0.287996500079987,3.42392613916564,-0.411226728104084,0.477397942736427,-0.267203554436816,-1.5436928213701,0.435437051377087
56.5,32.5,86.3,22.09,48.05,20.24,36.2198132780083,10.8,28,2.12,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,11500000,86.69,2.46809953147162,4.0517849478033,3.6168412344903,1.90905665524534,4.47380786779126,1.08751957056636,3.1393996233664,-0.971366955667742,-0.450854591666593,0.0607291704414302,0.394166300634521,0.0050675571453091,0.336626426613018,-0.746294953417613,0.437945252156001,0.000307748541599164,-0.151769570114797,0.724926256931466
57,31.8,87.8,24.35,48.71,22.62,36.2198132780083,13.1,30,2.21,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,13100000,96.6,2.64617479738412,4.06044301054642,3.6168412344903,1.90905665524534,4.58087749341905,1.08751957056636,3.23277873003719,-0.795397008602101,-0.435948698712556,0.0607291704414302,0.394166300634521,0.184762590281966,0.336626426613018,-0.562297552618867,0.346752290859946,0.0112204788364337,-0.146751852634203,0.447249791297329
61,41,85,24.99,48.42,23.04,36.2198132780083,17.7,43,3.08,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,14400000,102.93,2.92852352386054,4.12713438504509,3.6168412344903,1.90905665524534,4.64371759560033,1.08751957056636,3.2577118486534,-0.516386388022604,-0.321131502449412,0.0607291704414302,0.394166300634521,0.290227180987013,0.336626426613018,-0.513168478859758,0.165827936630124,0.0176252559408961,-0.108101350142415,0.264993217245444
60.5,38.1,86.9,26.49,50,24.62,36.2198132780083,21.7,92,6.41,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,1.5e+07,104.2,3.12236492448736,4.11903717481247,3.6168412344903,1.90905665524534,4.65586330030361,1.08751957056636,3.31382230217715,-0.324836703496565,-0.335071820570777,0.0607291704414302,0.394166300634521,0.310611326316064,0.336626426613018,-0.402606512975803,0.108843625628803,0.0188631681768869,-0.112794029617459,0.130781372481307
64.5,44.5,87.7,28.37,48.41,25.86,36.2198132780083,25.66,106,7.19,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,15200000,102.95,3.28316431475056,4.18205014264121,3.6168412344903,1.90905665524534,4.64391001430402,1.08751957056636,3.37997374521053,-0.165938385710496,-0.226587442362933,0.0607291704414302,0.394166300634521,0.29055011744199,0.336626426613018,-0.272259436299015,0.037599554407975,0.0176448676039121,-0.0762753210380173,0.045178291353908
61.7,35.4,91.7,27.01,48.17,24.81,36.2198132780083,29.64,136,8.97,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,15800000,103.96,3.42230634487239,4.13836144763888,3.6168412344903,1.90905665524534,4.65357932519578,1.08751957056636,3.33256158927202,-0.0284413810047751,-0.301802768276829,0.0607291704414302,0.394166300634521,0.306778129176552,0.336626426613018,-0.365681977700132,0.00858368752085716,0.0186303812944659,-0.101594787426946,0.0104005004543491
66,41.4,93.5,25.92,43.02,23.46,38.3,35.3,272,17.46,9.2,1.8,63.99525,67.5129845422117,16600000,106.32,3.5918177412708,4.20469261939097,3.67122451887522,2.32238772029023,4.67581502555742,1.02961941718116,3.29286950477653,0.139065944049049,-0.18760570422358,0.514042588009195,0.907843558653456,0.344096321800041,0.227651542363498,-0.443892625026221,-0.0260895643668389,0.176880163782538,-0.0427087279226882,-0.0617303469556821
70.4,47.8,95.2,31.21,39.19,29.18,36.2198132780083,43.4,316,19.75,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,17900000,111.75,3.79323946943818,4.26829786934554,3.6168412344903,1.90905665524534,4.72517297838279,1.08751957056636,3.47227696334311,0.338106336670999,-0.0781016413324195,0.0607291704414302,0.394166300634521,0.426933811111389,0.336626426613018,-0.0903820032493468,-0.0264066598388967,0.0259273361821929,-0.026291076434344,-0.030558728019623
99.6,99.6,99.6,38.07,50.71,37.23,36.2198132780083,35.6,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,9620000,130.69,3.60004824040732,4.61115225766564,3.6168412344903,1.90905665524534,4.88045067572213,1.08751957056636,3.66535490906698,0.147199136999541,0.512163290067557,0.0607291704414302,0.394166300634521,0.687536487222143,0.336626426613018,0.29006541621464,0.0753899943007897,0.0417535205172157,0.172407698177808,0.0426973789402076
99.6,99.6,99.7,40.77,52.57,39.93,36.2198132780083,38.1,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,36.35,47.27,9910000,135.32,3.66612246699132,4.61115225766564,3.6168412344903,1.90905665524534,4.915005063081,1.08751957056636,3.73217837850908,0.212492192128839,0.512163290067557,0.0607291704414302,0.394166300634521,0.745529141488593,0.336626426613018,0.421736676821677,0.108830700234374,0.0452753663025139,0.172407698177808,0.0896157509589699
99.7,99.5,99.9,41.82,53.09,41.01,36.2198132780083,40.9,54,7.41,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,9920000,136.02,3.73528582692809,4.61214579972452,3.6168412344903,1.90905665524534,4.92012690057475,1.08751957056636,3.75700528316154,0.28083785891524,0.513873791829252,0.0607291704414302,0.394166300634521,0.754125125202585,0.336626426613018,0.470656462936515,0.144315215449983,0.0457973932625926,0.172983498273563,0.132178153335711
99.7,99.6,99.8,41.48,52.12,40.56,36.2198132780083,42.2,188,25.99,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,10200000,141.04,3.76584049525006,4.61214579972452,3.6168412344903,1.90905665524534,4.95610870807489,1.08751957056636,3.74903337693368,0.311031290550308,0.513873791829252,0.0607291704414302,0.394166300634521,0.814513419764583,0.336626426613018,0.454948344947042,0.159830828652633,0.0494647242957155,0.172983498273563,0.141503170862605
99.8,99.6,99.9,42.72,51.54,41.82,39.9,48.1,382,53.06,5.3,2.8,63.99525,67.5129845422117,9140000,127.2,3.89385903480047,4.61313835563727,3.71113006304876,1.84054963339749,4.85359154448657,1.33500106673234,3.77780566330834,0.437536313652029,0.515582595822171,0.846676389255417,0.309027529044662,0.6424587870892,0.802415648606323,0.511642246792108,0.225586108359177,0.543954686098098,0.413711543036778,0.223862062570061
99.9,99.9,99.9,42.85,51.67,41.99,39.4,53.45,484,67.56,5.8,3,49.34,56.08,9200000,128.67,3.99728284937897,4.61412992735956,3.6988297849671,1.91692261218206,4.86499276156079,1.38629436111989,3.78077471881819,0.539737386234713,0.517289705413232,0.744147070600038,0.403941910388194,0.661593458271045,0.898955648793758,0.517492575801641,0.279200593525862,0.492322833900546,0.465020502744084,0.279310090259047
99.7,99.5,99.8,43.02,52.47,42.23,40.4,62.08,664,93.12,6.9,4.1,57.46,65.33,9340000,131.35,4.14440376209484,4.61214579972452,3.72328088083127,2.06686275947298,4.88544992867311,1.62924053973028,3.78464407609832,0.685118942118956,0.513873791829252,0.947959877325913,0.590283683946852,0.695926737205908,1.35620887084994,0.525116890358584,0.352064668640714,0.659710624429535,0.696920194976128,0.359767528411269
99.9,99.9,99.9,41.29,52.42,40.56,40.5,65.32,1001,141.08,6.6,3.8,59.55,69.51,9160000,129.38,4.19449151082704,4.61412992735956,3.72569342723665,2.02814824729229,4.87045326349639,1.56861591791385,3.7445506514844,0.734614521686831,0.517289705413232,0.96806972667456,0.5421702800817,0.670757822772249,1.24210621724962,0.446115428670911,0.380008529515663,0.649340342155954,0.642528759213002,0.327722872250196
99.9,99.9,100,41.66,53.43,40.96,38.8,67.06,3894,551.69,6.4,3.9,65.01,69.18,9090000,129.18,4.22038966907276,4.61412992735956,3.68386691229039,2.00148000021012,4.86891810814424,1.58923520511658,3.7532617130432,0.76020649546401,0.517289705413232,0.619423618781573,0.509027665853446,0.66818137039131,1.28091413579307,0.463280003725897,0.393246994091803,0.413887322450216,0.66260369596404,0.352188468051018
100,100,100,42.78,53.64,42.14,36.1,70.33,40739,5802.57,5.4,3,67.38,73.39,8620000,123.14,4.26731699628995,4.61512051684126,3.61361696961339,1.85629799036563,4.82140996098551,1.38629436111989,3.77917709209472,0.806579018026452,0.51899512395935,0.0338532186296489,0.328599183608828,0.588448411320098,0.898955648793758,0.514344557202551,0.418610577443649,0.0199208727206888,0.466553598379674,0.414859527875683
100,100,100,44.71,57.35,44.16,35,73.36,48178,6899.72,2.9,1.4,70.08,76.75,8430000,121.07,4.30891816285324,4.61512051684126,3.58351893845611,1.3609765531356,4.80459465068171,0.8754687373539,3.82231709234365,0.847688349187631,0.51899512395935,-0.217029778237522,-0.2869736083532,0.560227263403241,-0.0624781293042443,0.599349096218393,0.439946119865531,-0.121585998739019,-0.0324258444630046,0.508061245960468
99.8,99.7,99.9,44.72,59.06,44.25,34.5,77.42,56061,8071.87,2.3,1.2,73.74,81.22,8450000,122.05,4.36207899686419,4.61313835563727,3.56953269648137,1.19392246847243,4.81259077683707,0.78845736036427,3.82253583892661,0.900220682069095,0.515582595822171,-0.333612496993977,-0.494584144815829,0.573647167937575,-0.226243753079946,0.599780122002774,0.464138116073989,-0.191375864089178,-0.116647341501509,0.539934470520823
96.5,93.7,99,35.38,2.92,34.81,36.2198132780083,40.44,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,93476,104.27,3.72424659795123,4.5798523780038,3.6168412344903,1.90905665524534,4.65652847826323,1.08751957056636,3.59401917308998,0.269929142711729,0.458276794952398,0.0607291704414302,0.394166300634521,0.311727694985474,0.336626426613018,0.149503030561189,0.123702262386179,0.018930964320087,0.154268079884493,0.040355224872187
96.8,94.3,99.1,35.93,6.35,34.35,36.2198132780083,43.7411033057851,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,110668,121.57,3.8008926161465,4.58292457704077,3.6168412344903,1.90905665524534,4.80868229535307,1.08751957056636,3.60902422886447,0.345669003020243,0.463565953894448,0.0607291704414302,0.394166300634521,0.567087560526399,0.336626426613018,0.179069508114684,0.160240381116822,0.0344387571184225,0.156048550558943,0.0618987783413283
97,94.4,99.3,31.83,7.88,29.91,36.2198132780083,41,6,66.84,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,117587,127.25,3.73766961828337,4.58496747867057,3.6168412344903,1.90905665524534,4.85398148405088,1.08751957056636,3.4913427315135,0.283193467575735,0.467083053956312,0.0607291704414302,0.394166300634521,0.643113222952957,0.336626426613018,-0.052814158442781,0.132274869695752,0.0390557325298476,0.157232499384809,-0.0149566246665054
98.1,96.4,99.5,35.86,8.38,34.85,36.2198132780083,43.16,14,160.11,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,126594,134.92,3.78781940196884,4.59612944133594,3.6168412344903,1.90905665524534,4.91206647736368,1.08751957056636,3.60712695224168,0.332750348680278,0.486299710797853,0.0607291704414302,0.394166300634521,0.740597310871328,0.336626426613018,0.175331049056373,0.161816398331104,0.0449758603203697,0.163701333908826,0.0583414677079871
98.3,96.7,99.7,48.88,22.24,48.37,36.2198132780083,47.08,20,226.49,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,136480,143.2,3.87286629022695,4.59814557105113,3.6168412344903,1.90905665524534,4.97120122485085,1.08751957056636,3.90962012081184,0.416791758632353,0.489770719799248,0.0607291704414302,0.394166300634521,0.839843202009271,0.336626426613018,0.771373983719589,0.204132399631762,0.0510029809588975,0.164869767265707,0.321502319237732
98,96.2,99.5,56.96,29.01,56.69,46.8,50.4,32,355.76,1.2,0.5,63.99525,67.5129845422117,136790,141.44,3.93963817246112,4.59511985013459,3.86702563949741,0.78845736036427,4.95892085840958,0.405465108108164,4.05975311745248,0.482774221283808,0.484561578513392,2.14614841164097,-0.998485793081091,0.81923305378417,-0.94708012255215,1.06720119968767,0.233933838730856,1.75819571714268,-0.458918639162527,0.51521722813236
100,100,100,55.99,28.45,55.71,36.2198132780083,51.25,36,394.05,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,151336,154.42,3.95603989084492,4.61512051684126,3.6168412344903,1.90905665524534,5.0461311297811,1.08751957056636,4.04287581384691,0.498982028140046,0.51899512395935,0.0607291704414302,0.394166300634521,0.965598117751439,0.336626426613018,1.03394558066719,0.258969239548031,0.0586399726708513,0.174707474008016,0.51592026282775
100,100,100,57.78,28.51,57.55,36.2198132780083,54.26,94,1006.22,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,148244,149.38,4.01204931949527,4.61512051684126,3.6168412344903,1.90905665524534,5.01316542394988,1.08751957056636,4.07380166099077,0.554329277766626,0.51899512395935,0.0607291704414302,0.394166300634521,0.910271748886501,0.336626426613018,1.09488293265998,0.287694192228787,0.055280048186147,0.174707474008016,0.606925665300409
100,100,100,61.12,23.27,60.94,36.2198132780083,56.51,2930,30947.33,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,151857,151.09,4.05195884572566,4.61512051684126,3.6168412344903,1.90905665524534,5.02447245088428,1.08751957056636,4.12906799828049,0.593766968240875,0.51899512395935,0.0607291704414302,0.394166300634521,0.929248340685906,0.336626426613018,1.20378162290795,0.30816216128514,0.0564324808639306,0.174707474008016,0.714765764658131
100,100,100,64.55,25.19,64.4,36.2198132780083,62.6,14874,155191.3,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,167282,164.31,4.15261347034608,4.61512051684126,3.6168412344903,1.90905665524534,5.10782249906492,1.08751957056636,4.18281321020971,0.693231589987216,0.51899512395935,0.0607291704414302,0.394166300634521,1.06913478917159,0.336626426613018,1.30968303547145,0.359783814977952,0.0649276688364642,0.174707474008016,0.907913653059157
100,100,100,66.1,37.23,65.93,32.1,69.2,25570,264256.63,0.5,0.1,63.99525,67.5129845422117,178946,173.56,4.25134831103177,4.61512051684126,3.49953328238302,0.405465108108164,5.16226852208476,0.0953101798043249,4.20618404397764,0.790799124703307,0.51899512395935,-0.917094609035492,-1.47445875185217,1.16051159051319,-1.53082809963381,1.3557337294769,0.410420889752338,-1.06429892338285,-0.794492319329906,1.07211304660108
100,100,100,66.67,35.83,66.54,36.2198132780083,76.6,9413,96419.97,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,193672,185.56,4.35156742718917,4.61512051684126,3.6168412344903,1.90905665524534,5.22875290316213,1.08751957056636,4.21464295024413,0.889833386844178,0.51899512395935,0.0607291704414302,0.394166300634521,1.27209237722762,0.336626426613018,1.37240144907849,0.461819188908362,0.0772531147939004,0.174707474008016,1.22120862954337
12.1,77.8707367149758,33.1,18.6,6.75,12.19,36.2198132780083,0.25,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,1010000,16.56,0.22314355131421,2.57261223020711,3.6168412344903,1.90905665524534,2.86562358820697,1.08751957056636,2.97552956623647,-3.18978164099017,-2.99742775048957,0.0607291704414302,0.394166300634521,-2.69394932757204,0.336626426613018,-1.06919014545399,9.56114000870611,-0.163601307874699,-1.009013392678,3.41048309669675
14.6,1,36.5,15.63,49.44,9.67,36.2198132780083,0.26,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,1160000,18.53,0.231111720963387,2.74727091425549,3.6168412344903,1.90905665524534,2.97195174488859,1.08751957056636,2.81120829320484,-3.18190767610128,-2.69673188755088,0.0607291704414302,0.394166300634521,-2.51549870232483,0.336626426613018,-1.39297442880932,8.58075189338523,-0.152764149438681,-0.907791218839632,4.43231602764116
11.5,77.8707367149758,34.3,45.21,8.11,42.98,36.2198132780083,0.58,3,0.47,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,2e+06,31.07,0.457424847038875,2.52572864430826,3.6168412344903,1.90905665524534,3.46792101370506,1.08751957056636,3.83319622488218,-2.95827016747989,-3.07814346409022,0.0607291704414302,0.394166300634521,-1.68311310582925,0.336626426613018,0.620785712838536,9.10597998104129,-0.102214062676109,-1.03618443491891,-1.83645185468798
14.2,77.8707367149758,35.8,34.42,50.42,32.86,34,0.9,4,0.6,38.7,10.6,63.99525,67.5129845422117,2140000,32.32,0.641853886172395,2.72129542785223,3.55534806148941,3.68135118769314,3.50615781729864,2.45100509811232,3.56727663235469,-2.77602156553402,-2.74145180137501,-0.451848926402028,2.59672853904474,-1.61894024962936,2.90286621792581,0.0968086092770423,7.61032932148913,0.731516413704056,-7.95806782228338,-0.268742787082426
17.2,1.5,41,45.3,58.42,44.53,36.2198132780083,2.5,9,1.33,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,2210000,32.55,1.25276296849537,2.90142159408275,3.6168412344903,1.90905665524534,3.51303686341769,1.08751957056636,3.83514196109219,-2.17233503822532,-2.43134301240968,0.0607291704414302,0.394166300634521,-1.60739514135926,0.336626426613018,0.624619658332838,5.28169161580183,-0.0976157735063335,-0.818454310138001,-1.35688316936075
